Particle ID,Class,Length,Width
1,4x_lepadella_abundance,99.9802,68.7938
2,4x_lepadella_abundance,98.1458,59.6213
3,4x_lepadella_abundance,94.4767,57.7867
4,4x_lepadella_abundance,88.9733,70.6282
5,4x_lepadella_abundance,173.3603,118.3252
1,4x_nauplii_abundance,184.3673,133.0012
2,4x_nauplii_abundance,257.7473,169.6912
3,4x_nauplii_abundance,204.5468,118.3252
4,4x_nauplii_abundance,200.8777,173.3603
