Particle ID,Class,Length,Width
1,2x_scapholeberis,679.1584,358.6976
2,2x_scapholeberis,890.3712,522.5696
3,2x_scapholeberis,340.4896,267.6576
4,2x_scapholeberis,686.4416,311.3568
5,2x_scapholeberis,744.7072,402.3968
1,2x_scapholeberis_abundance,802.9728,365.9808
2,2x_scapholeberis_abundance,733.7824,435.1712
3,2x_scapholeberis_abundance,715.5744,409.68
1,2x_alona_abundance,358.6976,296.7904
2,2x_alona_abundance,340.4896,253.0912
