Particle ID,Class,Length,Width
1,2x_naupli,223.9584,183.9008
1,2x_scapholeberis_abun,941.3536,602.6848
2,2x_scapholeberis_abun,1473.0272,631.8176
3,2x_scapholeberis_abun,919.5040,453.3792
4,2x_scapholeberis_abun,832.1056,588.1184
1,2x_chydorus,329.5648,231.2416
