Particle ID,Class,Length,Width
1,2x_scapholeberis,908.5792,508.0032
2,2x_scapholeberis,679.1584,391.4720
3,2x_scapholeberis,642.7424,325.9232
1,2x_nauplii_abun,271.2992,238.5248
1,2x_scapholeberis_abun,777.4816,624.5344
2,2x_scapholeberis_abun,409.6800,132.9184
3,2x_scapholeberis_abun,799.3312,453.3792
4,2x_scapholeberis_abun,631.8176,365.9808
5,2x_scapholeberis_abun,970.4864,562.6272
6,2x_scapholeberis_abun,577.1936,457.0208
7,2x_scapholeberis_abun,784.7648,446.0960
8,2x_scapholeberis_abun,861.2384,395.1136
1,2x_alona,293.1488,187.5424
2,2x_alona,340.4896,271.2992
