Particle ID,Class,Length,Width
1,2x_scapholeberis,497.0784,347.7728
2,2x_scapholeberis,886.7296,588.1184
1,2x_scapholeberis_abundance,744.7072,515.2864
2,2x_scapholeberis_abundance,726.4992,497.0784
3,2x_scapholeberis_abundance,322.2816,253.0912
