Particle ID,Class,Length,Width
1,2x_scapholeberis,890.3712,478.8704
2,2x_scapholeberis,872.1632,457.0208
3,2x_scapholeberis,784.7648,467.9456
4,2x_scapholeberis,446.0960,271.2992
5,2x_scapholeberis,431.5296,355.0560
6,2x_scapholeberis,843.0304,569.9104
7,2x_scapholeberis,875.8048,566.2688
8,2x_scapholeberis,573.5520,333.2064
9,2x_scapholeberis,566.2688,304.0736
10,2x_scapholeberis,901.2960,497.0784
11,2x_scapholeberis,846.6720,453.3792
12,2x_scapholeberis,824.8224,475.2288
13,2x_scapholeberis,872.1632,584.4768
14,2x_scapholeberis,624.5344,340.4896
15,2x_scapholeberis,686.4416,471.5872
16,2x_scapholeberis,719.2160,460.6624
1,2x_hexarthra,675.5168,245.8080
1,2x_scapholeberis_abun,1068.8096,781.1232
2,2x_scapholeberis_abun,948.6368,591.7600
3,2x_scapholeberis_abun,617.2512,522.5696
4,2x_scapholeberis_abun,540.7776,427.8880
5,2x_scapholeberis_abun,890.3712,635.4592
6,2x_scapholeberis_abun,599.0432,482.5120
7,2x_scapholeberis_abun,500.7200,373.2640
