Particle ID,Class,Length,Width
1,2x_scapholeberis,901.296,435.1712
2,2x_scapholeberis,839.3888,449.7376
3,2x_scapholeberis,861.2384,562.6272
4,2x_scapholeberis,817.5392,449.7376
5,2x_scapholeberis,788.4064,493.4368
1,2x_scapholeberis_abundance,766.5568,573.552
2,2x_scapholeberis_abundance,682.8,147.4848
3,2x_scapholeberis_abundance,894.0128,609.968
4,2x_scapholeberis_abundance,391.472,274.9408
