Particle ID,Class,Length,Width
1,2x_scapholeberis,540.7776,289.5072
2,2x_scapholeberis,515.2864,249.4496
3,2x_scapholeberis,679.1584,518.9280
4,2x_scapholeberis,839.3888,460.6624
5,2x_scapholeberis,741.0656,376.9056
6,2x_scapholeberis,832.1056,518.9280
7,2x_scapholeberis,766.5568,511.6448
8,2x_scapholeberis,690.0832,406.0384
9,2x_scapholeberis,478.8704,253.0912
10,2x_scapholeberis,751.9904,471.5872
1,2x_scapholeberis_abun,555.3440,325.9232
2,2x_scapholeberis_abun,923.1456,690.0832
3,2x_scapholeberis_abun,613.6096,249.4496
4,2x_scapholeberis_abun,806.6144,551.7024
5,2x_scapholeberis_abun,489.7952,300.4320
6,2x_scapholeberis_abun,1006.9024,464.3040
7,2x_scapholeberis_abun,901.2960,668.2336
8,2x_scapholeberis_abun,839.3888,413.3216
