Particle ID,Class,Length,Width
1,2x_scapholeberis,504.3616,311.3568
2,2x_scapholeberis,810.2560,508.0032
3,2x_scapholeberis,1065.1680,660.9504
4,2x_scapholeberis,515.2864,245.8080
1,2x_hexarthra,759.2736,562.6272
1,2x_scapholeberis_abun,868.5216,617.2512
2,2x_scapholeberis_abun,544.4192,278.5824
3,2x_scapholeberis_abun,322.2816,234.8832
4,2x_scapholeberis_abun,602.6848,478.8704
5,2x_scapholeberis_abun,974.1280,635.4592
6,2x_scapholeberis_abun,504.3616,347.7728
7,2x_scapholeberis_abun,810.2560,529.8528
1,2x_alona_abun,413.3216,304.0736
2,2x_alona_abun,278.5824,231.2416
3,2x_alona_abun,347.7728,274.9408
