Particle ID,Class,Length,Width
1,2x_alona_abun,435.1712,296.7904
2,2x_alona_abun,329.5648,249.4496
3,2x_alona_abun,340.4896,274.9408
1,2x_scapholeberis,584.4768,355.0560
2,2x_scapholeberis,544.4192,362.3392
3,2x_scapholeberis,832.1056,482.5120
4,2x_scapholeberis,529.8528,278.5824
5,2x_scapholeberis,624.5344,322.2816
6,2x_scapholeberis,464.3040,351.4144
1,2x_hexarthra,639.1008,304.0736
1,2x_simocephalus,777.4816,537.1360
1,2x_scapholeberis_abun,799.3312,431.5296
2,2x_scapholeberis_abun,730.1408,482.5120
3,2x_scapholeberis_abun,792.0480,526.2112
4,2x_scapholeberis_abun,435.1712,293.1488
5,2x_scapholeberis_abun,551.7024,475.2288
6,2x_scapholeberis_abun,464.3040,322.2816
7,2x_scapholeberis_abun,548.0608,398.7552
8,2x_scapholeberis_abun,365.9808,267.6576
9,2x_scapholeberis_abun,489.7952,274.9408
10,2x_scapholeberis_abun,646.3840,548.0608
11,2x_scapholeberis_abun,548.0608,333.2064
1,2x_alona,296.7904,227.6000
