Particle ID,Class,Length,Width
1,2x_Alona,562.6272,340.4896
1,2x_scapholeberis,781.1232,406.0384
2,2x_scapholeberis,926.7872,657.3088
3,2x_scapholeberis,795.6896,500.72
4,2x_scapholeberis,999.6192,741.0656
5,2x_scapholeberis,821.1808,580.8352
1,2x_scapholeberis_abundance,883.088,620.8928
2,2x_scapholeberis_abundance,770.1984,599.0432
3,2x_scapholeberis_abundance,671.8752,376.9056
4,2x_scapholeberis_abundance,686.4416,518.928
5,2x_scapholeberis_abundance,733.7824,464.304
6,2x_scapholeberis_abundance,697.3664,551.7024
7,2x_scapholeberis_abundance,788.4064,551.7024
8,2x_scapholeberis_abundance,766.5568,460.6624
9,2x_scapholeberis_abundance,544.4192,285.8656
