Particle ID,Class,Length,Width
1,4x_nauplii,228.3953,156.8498
2,4x_nauplii,336.6307,202.7123
3,4x_nauplii,156.8498,116.4908
4,4x_nauplii,199.0433,162.3533
5,4x_nauplii,376.9898,219.2227
6,4x_nauplii,314.6168,206.3812
7,4x_nauplii,274.2577,195.3742
8,4x_nauplii,340.2998,191.7053
9,4x_nauplii,221.0573,188.0362
10,4x_nauplii,239.4023,191.7053
11,4x_nauplii,312.7822,210.0503
12,4x_nauplii,158.6842,99.9802
13,4x_nauplii,299.9407,184.3673
14,4x_nauplii,296.2717,208.2158
15,4x_nauplii,274.2577,184.3673
16,4x_nauplii,169.6912,133.0012
17,4x_nauplii,241.2368,160.5188
18,4x_nauplii,158.6842,118.3252
19,4x_nauplii,166.0223,120.1598
20,4x_nauplii,180.6983,131.1668
21,4x_nauplii,277.9268,228.3953
22,4x_nauplii,288.9337,173.3603
23,4x_nauplii,169.6912,114.6563
24,4x_nauplii,184.3673,149.5118
25,4x_nauplii,177.0292,136.6703
26,4x_nauplii,301.7753,255.9128
27,4x_nauplii,153.1807,88.9733
28,4x_nauplii,252.2438,184.3673
29,4x_nauplii,164.1877,133.0012
30,4x_nauplii,230.2297,155.0153
31,4x_nauplii,272.4232,166.0223
32,4x_nauplii,296.2717,206.3812
33,4x_nauplii,195.3742,166.0223
34,4x_nauplii,288.9337,193.5397
35,4x_nauplii,241.2368,166.0223
36,4x_nauplii,272.4232,189.8708
37,4x_nauplii,329.2928,246.7403
38,4x_nauplii,281.5958,217.3882
39,4x_nauplii,299.9407,210.0503
40,4x_nauplii,318.2858,250.4093
41,4x_nauplii,177.0292,144.0083
42,4x_nauplii,336.6307,259.5817
43,4x_nauplii,294.4373,178.8638
44,4x_nauplii,204.5468,175.1947
45,4x_nauplii,320.1202,222.8918
46,4x_nauplii,325.6238,237.5677
47,4x_nauplii,252.2438,189.8708
48,4x_nauplii,279.7613,210.0503
49,4x_nauplii,332.9617,243.0712
50,4x_nauplii,299.9407,213.7192
51,4x_nauplii,189.8708,144.0083
52,4x_nauplii,191.7053,129.3322
53,4x_nauplii,177.0292,114.6563
54,4x_nauplii,257.7473,184.3673
55,4x_nauplii,167.8568,107.3183
56,4x_nauplii,246.7403,164.1877
57,4x_nauplii,265.0853,186.2018
58,4x_nauplii,226.5608,206.3812
59,4x_nauplii,155.0153,109.1527
60,4x_nauplii,294.4373,200.8777
61,4x_nauplii,270.5888,178.8638
62,4x_nauplii,321.9547,235.7332
63,4x_nauplii,189.8708,145.8427
64,4x_nauplii,206.3812,171.5257
65,4x_nauplii,272.4232,193.5397
66,4x_nauplii,343.9688,202.7123
67,4x_nauplii,235.7332,171.5257
68,4x_nauplii,285.2647,191.7053
