Particle ID,Class,Length,Width
1,4x_lepadella_abundance,107.3183,68.7938
2,4x_lepadella_abundance,96.3113,63.2903
1,4x_nauplii_abundance,320.1202,241.2368
2,4x_nauplii_abundance,221.0573,151.3462
1,4x_scapholeberis_abundance,514.5773,387.9968
2,4x_scapholeberis_abundance,534.7568,325.6238
