Particle ID,Class,Length,Width
1,4x_nauplii,160.5188,107.3183
2,4x_nauplii,167.8568,112.8217
3,4x_nauplii,173.3603,123.8287
4,4x_nauplii,175.1947,118.3252
5,4x_nauplii,178.8638,112.8217
6,4x_nauplii,166.0223,110.9873
1,unknown,261.4162,184.3673
1,4x_nauplii_abundance,266.9198,186.2018
2,4x_nauplii_abundance,151.3462,103.6492
3,4x_nauplii_abundance,180.6983,94.4767
4,4x_nauplii_abundance,158.6842,98.1458
5,4x_nauplii_abundance,155.0153,142.1738
6,4x_nauplii_abundance,158.6842,107.3183
7,4x_nauplii_abundance,288.9337,208.2158
