Particle ID,Class,Length,Width
1,2x_scapholeberis_abundance,551.7024,427.8880
2,2x_scapholeberis_abundance,489.7952,358.6976
3,2x_scapholeberis_abundance,930.4288,606.3264
4,2x_scapholeberis_abundance,668.2336,427.8880
