Particle ID,Class,Length,Width
1,2x_scapholeberis,733.7824,395.1136
2,2x_scapholeberis,1141.6416,624.5344
3,2x_scapholeberis,828.464,486.1536
4,2x_scapholeberis,573.552,355.056
5,2x_scapholeberis,926.7872,577.1936
1,2x_scapholeberis_abundance,650.0256,544.4192
2,2x_scapholeberis_abundance,1225.3984,937.712
3,2x_scapholeberis_abundance,693.7248,464.304
4,2x_scapholeberis_abundance,580.8352,398.7552
5,2x_scapholeberis_abundance,781.1232,631.8176
6,2x_scapholeberis_abundance,886.7296,460.6624
7,2x_scapholeberis_abundance,868.5216,395.1136
8,2x_scapholeberis_abundance,668.2336,442.4544
9,2x_scapholeberis_abundance,941.3536,784.7648
