Particle ID,Class,Length,Width
1,2x_scapholeberis,719.216,384.1888
1,2x_hexarthra,508.0032,220.3168
1,2x_scapholeberis_abundance,533.4944,467.9456
2,2x_scapholeberis_abundance,2864.1184,2212.272
3,2x_scapholeberis_abundance,413.3216,333.2064
4,2x_scapholeberis_abundance,650.0256,504.3616
5,2x_scapholeberis_abundance,726.4992,435.1712
6,2x_scapholeberis_abundance,817.5392,511.6448
