Particle ID,Class,Length,Width
1,2x_scapholeberis,810.2560,464.3040
2,2x_scapholeberis,843.0304,635.4592
3,2x_scapholeberis,773.8400,431.5296
4,2x_scapholeberis,1072.4512,620.8928
5,2x_scapholeberis,781.1232,544.4192
6,2x_scapholeberis,839.3888,402.3968
1,2x_hexarthra,693.7248,271.2992
1,2x_scapholeberis_abun,919.5040,613.6096
2,2x_scapholeberis_abun,478.8704,373.2640
3,2x_scapholeberis_abun,413.3216,358.6976
4,2x_scapholeberis_abun,701.0080,438.8128
5,2x_scapholeberis_abun,788.4064,471.5872
