Particle ID,Class,Length,Width
1,2x_alona_abun,431.5296,347.7728
1,2x_scapholeberis,671.8752,373.2640
2,2x_scapholeberis,628.1760,457.0208
3,2x_scapholeberis,730.1408,406.0384
4,2x_scapholeberis,722.8576,395.1136
5,2x_scapholeberis,966.8448,675.5168
6,2x_scapholeberis,719.2160,373.2640
7,2x_scapholeberis,631.8176,304.0736
1,2x_scapholeberis_abun,693.7248,457.0208
2,2x_scapholeberis_abun,737.4240,453.3792
3,2x_scapholeberis_abun,475.2288,227.6000
4,2x_scapholeberis_abun,770.1984,460.6624
5,2x_scapholeberis_abun,839.3888,537.1360
6,2x_scapholeberis_abun,846.6720,529.8528
7,2x_scapholeberis_abun,595.4016,285.8656
8,2x_scapholeberis_abun,963.2032,679.1584
9,2x_scapholeberis_abun,872.1632,518.9280
1,2x_ephippia,329.5648,238.5248
