Particle ID,Class,Length,Width
1,2x_scapholeberis,995.9776,635.4592
2,2x_scapholeberis,602.6848,325.9232
3,2x_scapholeberis,533.4944,293.1488
4,2x_scapholeberis,529.8528,253.0912
5,2x_scapholeberis,1105.2256,642.7424
6,2x_scapholeberis,584.4768,351.4144
7,2x_scapholeberis,959.5616,497.0784
8,2x_scapholeberis,839.3888,599.0432
9,2x_scapholeberis,1196.2656,773.8400
10,2x_scapholeberis,595.4016,358.6976
11,2x_scapholeberis,493.4368,278.5824
12,2x_scapholeberis,704.6496,369.6224
13,2x_scapholeberis,544.4192,300.4320
14,2x_scapholeberis,639.1008,351.4144
15,2x_scapholeberis,580.8352,307.7152
16,2x_scapholeberis,533.4944,282.2240
17,2x_scapholeberis,970.4864,708.2912
18,2x_scapholeberis,741.0656,580.8352
19,2x_scapholeberis,879.4464,606.3264
20,2x_scapholeberis,715.5744,376.9056
1,2x_scapholeberis_abun,457.0208,355.0560
2,2x_scapholeberis_abun,369.6224,311.3568
3,2x_scapholeberis_abun,478.8704,344.1312
4,2x_scapholeberis_abun,548.0608,318.6400
5,2x_scapholeberis_abun,566.2688,336.8480
6,2x_scapholeberis_abun,577.1936,322.2816
