Particle ID,Class,Length,Width
1,2x_scapholeberis,832.1056,533.4944
2,2x_scapholeberis,919.504,690.0832
3,2x_scapholeberis,548.0608,358.6976
4,2x_scapholeberis,522.5696,329.5648
5,2x_scapholeberis,894.0128,628.176
1,2x_scapholeberis_abundance,744.7072,489.7952
2,2x_scapholeberis_abundance,879.4464,620.8928
3,2x_scapholeberis_abundance,773.84,438.8128
4,2x_scapholeberis_abundance,908.5792,628.176
5,2x_scapholeberis_abundance,762.9152,584.4768
6,2x_scapholeberis_abundance,471.5872,304.0736
7,2x_scapholeberis_abundance,901.296,602.6848
8,2x_scapholeberis_abundance,642.7424,566.2688
9,2x_scapholeberis_abundance,533.4944,271.2992
