Particle ID,Class,Length,Width
1,2x_scapholeberis,850.3136,577.1936
2,2x_scapholeberis,657.3088,362.3392
3,2x_scapholeberis,846.672,562.6272
4,2x_scapholeberis,846.672,555.344
1,2x_scapholeberis_abundance,518.928,416.9632
2,2x_scapholeberis_abundance,919.504,620.8928
3,2x_scapholeberis_abundance,635.4592,329.5648
4,2x_scapholeberis_abundance,529.8528,271.2992
5,2x_scapholeberis_abundance,602.6848,333.2064
6,2x_scapholeberis_abundance,897.6544,682.8
7,2x_scapholeberis_abundance,1108.8672,850.3136
8,2x_scapholeberis_abundance,693.7248,580.8352
