Particle ID,Class,Length,Width
1,2x_scapholeberis,737.4240,486.1536
2,2x_scapholeberis,628.1760,285.8656
3,2x_scapholeberis,843.0304,457.0208
1,2x_scapholeberis_abun,886.7296,464.3040
2,2x_scapholeberis_abun,762.9152,620.8928
3,2x_scapholeberis_abun,737.4240,504.3616
4,2x_scapholeberis_abun,1083.3760,526.2112
5,2x_scapholeberis_abun,642.7424,347.7728
6,2x_scapholeberis_abun,1032.3936,562.6272
7,2x_scapholeberis_abun,562.6272,391.4720
8,2x_scapholeberis_abun,635.4592,355.0560
1,2x_ephippia_abun,686.4416,489.7952
