Particle ID,Class,Length,Width
1,2x_scapholeberis,613.6096,311.3568
1,2x_hexarthra,413.3216,227.6000
1,2x_scapholeberis_abun,981.4112,653.6672
2,2x_scapholeberis_abun,1134.3584,741.0656
3,2x_scapholeberis_abun,500.7200,347.7728
4,2x_scapholeberis_abun,759.2736,467.9456
5,2x_scapholeberis_abun,751.9904,449.7376
6,2x_scapholeberis_abun,719.2160,384.1888
7,2x_scapholeberis_abun,646.3840,442.4544
8,2x_scapholeberis_abun,620.8928,391.4720
9,2x_scapholeberis_abun,613.6096,438.8128
10,2x_scapholeberis_abun,653.6672,424.2464
11,2x_scapholeberis_abun,886.7296,668.2336
12,2x_scapholeberis_abun,482.5120,416.9632
13,2x_scapholeberis_abun,704.6496,427.8880
1,2x_ephippia,788.4064,457.0208
1,2x_chydorus,369.6224,293.1488
