Particle ID,Class,Length,Width
1,2x_scapholeberis,864.88,529.8528
1,2x_scapholeberis_abundance,733.7824,300.432
2,2x_scapholeberis_abundance,784.7648,508.0032
3,2x_scapholeberis_abundance,868.5216,617.2512
1,2x_ephippia,449.7376,289.5072
