Particle ID,Class,Length,Width
1,2x_scapholeberis,715.5744,355.056
2,2x_scapholeberis,977.7696,737.424
3,2x_scapholeberis,930.4288,580.8352
4,2x_scapholeberis,952.2784,620.8928
5,2x_scapholeberis,708.2912,373.264
1,2x_scapholeberis_abundance,792.048,620.8928
2,2x_scapholeberis_abundance,915.8624,697.3664
3,2x_scapholeberis_abundance,1229.04,686.4416
4,2x_scapholeberis_abundance,766.5568,620.8928
5,2x_scapholeberis_abundance,639.1008,442.4544
