Particle ID,Class,Length,Width
1,2x_scapholeberis,766.5568,602.6848
2,2x_scapholeberis,770.1984,409.68
3,2x_scapholeberis,904.9376,606.3264
4,2x_scapholeberis,624.5344,329.5648
1,2x_scapholeberis_abundance,799.3312,562.6272
2,2x_scapholeberis_abundance,1298.2304,759.2736
3,2x_scapholeberis_abundance,875.8048,518.928
4,2x_scapholeberis_abundance,1407.4784,777.4816
5,2x_scapholeberis_abundance,2146.7232,544.4192
6,2x_scapholeberis_abundance,864.88,591.76
7,2x_scapholeberis_abundance,1254.5312,802.9728
8,2x_scapholeberis_abundance,955.92,573.552
9,2x_scapholeberis_abundance,719.216,544.4192
10,2x_scapholeberis_abundance,325.9232,253.0912
11,2x_scapholeberis_abundance,358.6976,293.1488
12,2x_scapholeberis_abundance,835.7472,599.0432
