Particle ID,Class,Length,Width
1,2x_scapholeberis,1079.7344,639.1008
2,2x_scapholeberis,890.3712,577.1936
3,2x_scapholeberis,518.928,260.3744
4,2x_scapholeberis,726.4992,471.5872
5,2x_scapholeberis,500.72,285.8656
1,2x_scapholeberis_abundance,646.384,362.3392
2,2x_scapholeberis_abundance,562.6272,314.9984
3,2x_scapholeberis_abundance,424.2464,176.6176
4,2x_scapholeberis_abundance,693.7248,406.0384
5,2x_scapholeberis_abundance,930.4288,351.4144
6,2x_scapholeberis_abundance,453.3792,158.4096
7,2x_scapholeberis_abundance,406.0384,260.3744
1,2x_pleuroxus,486.1536,260.3744
