Particle ID,Class,Length,Width
1,2x_scapholeberis,762.9152,358.6976
2,2x_scapholeberis,668.2336,384.1888
3,2x_scapholeberis,952.2784,551.7024
4,2x_scapholeberis,970.4864,464.3040
5,2x_scapholeberis,558.9856,296.7904
6,2x_scapholeberis,650.0256,318.6400
7,2x_scapholeberis,770.1984,555.3440
1,2x_scapholeberis_abun,384.1888,329.5648
2,2x_scapholeberis_abun,737.4240,580.8352
3,2x_scapholeberis_abun,533.4944,318.6400
4,2x_scapholeberis_abun,686.4416,518.9280
5,2x_scapholeberis_abun,646.3840,467.9456
