Particle ID,Class,Length,Width
1,2x_scapholeberis,912.2208,620.8928
2,2x_scapholeberis,449.7376,238.5248
3,2x_scapholeberis,941.3536,704.6496
4,2x_scapholeberis,904.9376,573.5520
5,2x_scapholeberis,482.5120,293.1488
1,2x_simocephalus,686.4416,515.2864
1,2x_scapholeberis_abun,442.4544,271.2992
2,2x_scapholeberis_abun,748.3488,511.6448
3,2x_scapholeberis_abun,679.1584,606.3264
4,2x_scapholeberis_abun,966.8448,806.6144
5,2x_scapholeberis_abun,489.7952,329.5648
6,2x_scapholeberis_abun,708.2912,508.0032
7,2x_scapholeberis_abun,475.2288,322.2816
8,2x_scapholeberis_abun,715.5744,438.8128
9,2x_scapholeberis_abun,526.2112,311.3568
