Particle ID,Class,Length,Width
1,2x_scapholeberis,420.6048,329.5648
2,2x_scapholeberis,497.0784,318.6400
3,2x_scapholeberis,540.7776,296.7904
4,2x_scapholeberis,748.3488,395.1136
5,2x_scapholeberis,391.4720,253.0912
6,2x_scapholeberis,438.8128,344.1312
7,2x_scapholeberis,839.3888,511.6448
8,2x_scapholeberis,569.9104,344.1312
9,2x_scapholeberis,446.0960,234.8832
10,2x_scapholeberis,475.2288,311.3568
1,2x_scapholeberis_abun,653.6672,376.9056
2,2x_scapholeberis_abun,395.1136,307.7152
3,2x_scapholeberis_abun,464.3040,260.3744
4,2x_scapholeberis_abun,482.5120,318.6400
5,2x_scapholeberis_abun,489.7952,362.3392
6,2x_scapholeberis_abun,449.7376,253.0912
7,2x_scapholeberis_abun,424.2464,351.4144
