Particle ID,Class,Length,Width
1,2x_scapholeberis,1079.7344,599.0432
2,2x_scapholeberis,923.1456,631.8176
3,2x_scapholeberis,467.9456,227.6
4,2x_scapholeberis,704.6496,336.848
1,2x_scapholeberis_abundance,573.552,311.3568
2,2x_scapholeberis_abundance,1119.792,802.9728
3,2x_scapholeberis_abundance,409.68,344.1312
4,2x_scapholeberis_abundance,380.5472,231.2416
5,2x_scapholeberis_abundance,730.1408,431.5296
6,2x_scapholeberis_abundance,671.8752,340.4896
7,2x_scapholeberis_abundance,497.0784,304.0736
8,2x_scapholeberis_abundance,912.2208,500.72
9,2x_scapholeberis_abundance,416.9632,325.9232
1,2x_ephippia,1451.1776,762.9152
2,2x_ephippia,1185.3408,551.7024
