Particle ID,Class,Length,Width
1,2x_Alona,358.6976,253.0912
1,2x_simocephalus,872.1632,715.5744
1,2x_alona_abundance,282.224,213.0336
1,2x_simocephalus_abundance,1006.9024,890.3712
2,2x_simocephalus_abundance,671.8752,486.1536
3,2x_simocephalus_abundance,1695.1648,1462.1024
