Particle ID,Class,Length,Width
1,4x_lepadella,101.8148,66.9592
1,4x_nauplii_abundance,158.6842,98.1458
2,4x_nauplii_abundance,156.8498,125.6633
3,4x_nauplii_abundance,149.5118,98.1458
