Particle ID,Class,Length,Width
1,4x_nauplii,321.9547,197.2088
1,unknown,538.4257,349.4723
1,4x_nauplii_abundance,230.2297,195.3742
2,4x_nauplii_abundance,301.7753,182.5327
3,4x_nauplii_abundance,125.6633,110.9873
4,4x_nauplii_abundance,138.5048,112.8217
5,4x_nauplii_abundance,204.5468,133.0012
6,4x_nauplii_abundance,184.3673,120.1598
